Name 1,Posting Date,Material,Material Description,Cost Center,Movement Type Text,Sales Order,Order,Network,Qty in Un. of Entry,Unit of Entry,Purchase Order,Customer,Vendor,Consumption,Storage Location,Special Stock,Movement Type,Trans./Event Type,Plant,Material Document,Material Doc.Item,Asset,Subnumber,Counter,Routing number for operations,Document Header Text,Document Date,Qty in OPUn,Order Price Unit,Order Unit,Qty in order unit,Company Code,Valuation Type,Batch,Entry Date,Time of Entry,Amount in LC,Smart Number,Item,Ext. Amount in Local Currency,Sales Value,Reason for Movement,Sales Order Schedule,Sales Order Item,Movement indicator,Receipt Indicator,Sales Order,Sales order item,Base Unit of Measure,Quantity,Material Doc. Year,Operation/Activity,WBS Element,Reservation,Item No.Stock Transfer Reserv.,Debit/Credit Ind.,User name,Sales Value inc. VAT,Currency,Goods Receipt/Issue Slip,Item automatically created,Reference,Original Line Item,Multiple Account Assignment
YIL,7/27/2023,D0117XL-A,U-BOLT ASSY,,GR for PO,,,,200,ST,4511210999,,V1000007,,9002,,907,WE,2Q00,5034440767,2,,,0,0,INBLR4:6994796,7/20/2023,200,ST,ST,200,2Q00,,,7/27/2023,1:26:23 PM,"12,376.00",,10,0.00,0.00,0,0,0,B,,,0,ST,200,2023,,,0,0,S,30038064,0.00,INR,,,0186487448,0,
YIL,7/27/2023,D0114RZ,PLUG,,GR for PO,,,,600,ST,4511186991,,V1000007,,9002,,907,WE,2Q00,5034440766,2,,,0,0,INBLR4:6994796,7/20/2023,600,ST,ST,600,2Q00,,,7/27/2023,1:26:21 PM,"54,228.00",,10,0.00,0.00,0,0,0,B,,,0,ST,600,2023,,,0,0,S,30038064,0.00,INR,,,0186487429,0,
YIL,7/27/2023,F9920TP,TERMINAL ASSY,,GR for PO,,,,180,ST,4511114352,,V1000007,,9002,,907,WE,2Q00,5034440766,1,,,0,0,INBLR4:6994796,7/20/2023,180,ST,ST,180,2Q00,,,7/27/2023,1:26:21 PM,"115,488.00",,70,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186487429,0,
YIL,7/27/2023,F9340EM,BRACKET,,GR for PO,,,,16,ST,4511190568,,V1000007,,9002,,907,WE,2Q00,5034440765,2,,,0,0,INBLR4:6994796,7/20/2023,16,ST,ST,16,2Q00,,,7/27/2023,1:26:19 PM,"7,910.88",,20,0.00,0.00,0,0,0,B,,,0,ST,16,2023,,,0,0,S,30038064,0.00,INR,,,0186487399,0,
YIL,7/27/2023,F9900RF,TAG PLATE,,GR for PO,,,,"1,000",ST,4511144141,,V1000007,,9002,,907,WE,2Q00,5034440765,1,,,0,0,INBLR4:6994796,7/20/2023,"1,000",ST,ST,"1,000",2Q00,,,7/27/2023,1:26:19 PM,"14,650.00",,10,0.00,0.00,0,0,0,B,,,0,ST,"1,000",2023,,,0,0,S,30038064,0.00,INR,,,0186487399,0,
YIL,7/27/2023,F9920BQ,AMP ASSY,,GR for PO,,,,180,ST,4511144141,,V1000007,,9002,,907,WE,2Q00,5034440764,2,,,0,0,INBLR4:6994796,7/20/2023,180,ST,ST,180,2Q00,,,7/27/2023,1:26:18 PM,"390,576.60",,50,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186487397,0,
YIL,7/27/2023,F9920TP,TERMINAL ASSY,,GR for PO,,,,180,ST,4511097140,,V1000007,,9002,,907,WE,2Q00,5034440764,1,,,0,0,INBLR4:6994796,7/20/2023,180,ST,ST,180,2Q00,,,7/27/2023,1:26:18 PM,"115,488.00",,220,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186487397,0,
YIL,7/27/2023,F9202SJ,SILICON GREASE(1KG),,GR for PO,,,,1,L,4511186991,,V1000007,,9002,,907,WE,2Q00,5034440763,3,,,0,0,INBLR4:6994796,7/20/2023,1,ST,L,1,2Q00,,,7/27/2023,1:26:16 PM,"5,948.66",,40,0.00,0.00,0,0,0,B,,,0,L,1,2023,,,0,0,S,30038064,0.00,INR,,,0186487353,0,
YIL,7/27/2023,F9920TP,TERMINAL ASSY,,GR for PO,,,,180,ST,4511134011,,V1000007,,9002,,907,WE,2Q00,5034440763,2,,,0,0,INBLR4:6994796,7/20/2023,180,ST,ST,180,2Q00,,,7/27/2023,1:26:16 PM,"115,488.00",,80,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186487353,0,
YIL,7/27/2023,F9920TP,TERMINAL ASSY,,GR for PO,,,,180,ST,4511103583,,V1000007,,9002,,907,WE,2Q00,5034440763,1,,,0,0,INBLR4:6994796,7/20/2023,180,ST,ST,180,2Q00,,,7/27/2023,1:26:16 PM,"115,488.00",,40,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186487353,0,
YIL,7/25/2023,D0114PB,VENT SCREW,,GR for PO,,,,600,ST,4511194937,,V1000007,,9002,,907,WE,2Q00,5034405249,6,,,0,0,INBLR4:6973708,7/18/2023,600,ST,ST,600,2Q00,,,7/25/2023,4:35:19 PM,"32,730.00",,10,0.00,0.00,0,0,0,B,,,0,ST,600,2023,,,0,0,S,30038064,0.00,INR,,,0186481637,0,
YIL,7/25/2023,F9342MK,NUT,,GR for PO,,,,"4,000",ST,4511097140,,V1000007,,9002,,907,WE,2Q00,5034405249,1,,,0,0,INBLR4:6973708,7/18/2023,"4,000",ST,ST,"4,000",2Q00,,,7/25/2023,4:35:19 PM,"16,280.00",,170,0.00,0.00,0,0,0,B,,,0,ST,"4,000",2023,,,0,0,S,30038064,0.00,INR,,,0186481637,0,
YIL,7/25/2023,F9920BN,AMP ASSY,,GR for PO,,,,180,ST,4511144141,,V1000007,,9002,,907,WE,2Q00,5034405249,3,,,0,0,INBLR4:6973708,7/18/2023,180,ST,ST,180,2Q00,,,7/25/2023,4:35:19 PM,"390,740.40",,40,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186481637,0,
YIL,7/25/2023,F9920BQ,AMP ASSY,,GR for PO,,,,180,ST,4511144142,,V1000007,,9002,,907,WE,2Q00,5034405249,4,,,0,0,INBLR4:6973708,7/18/2023,180,ST,ST,180,2Q00,,,7/25/2023,4:35:19 PM,"390,576.60",,30,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186481637,0,
YIL,7/25/2023,F9920BQ,AMP ASSY,,GR for PO,,,,180,ST,4511134010,,V1000007,,9002,,907,WE,2Q00,5034405249,2,,,0,0,INBLR4:6973708,7/18/2023,180,ST,ST,180,2Q00,,,7/25/2023,4:35:19 PM,"390,576.60",,10,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186481637,0,
YIL,7/25/2023,F9921TG,TERMINAL ASSY,,GR for PO,,,,90,ST,4511151156,,V1000007,,9002,,907,WE,2Q00,5034405249,5,,,0,0,INBLR4:6973708,7/18/2023,90,ST,ST,90,2Q00,,,7/25/2023,4:35:19 PM,"64,630.80",,100,0.00,0.00,0,0,0,B,,,0,ST,90,2023,,,0,0,S,30038064,0.00,INR,,,0186481637,0,
YIL,7/25/2023,F9341JA,GLASS,,GR for PO,,,,"3,000",ST,4511192140,,V1000007,,9002,,907,WE,2Q00,5034405248,3,,,0,0,INBLR4:6973708,7/18/2023,"3,000",ST,ST,"3,000",2Q00,,,7/25/2023,4:35:11 PM,"388,380.00",,110,0.00,0.00,0,0,0,B,,,0,ST,"3,000",2023,,,0,0,S,30038064,0.00,INR,,,0186481634,0,
YIL,7/25/2023,F9341JP,O-RING,,GR for PO,,,,"5,000",ST,4511192140,,V1000007,,9002,,907,WE,2Q00,5034405248,4,,,0,0,INBLR4:6973708,7/18/2023,"5,000",ST,ST,"5,000",2Q00,,,7/25/2023,4:35:11 PM,"40,700.00",,130,0.00,0.00,0,0,0,B,,,0,ST,"5,000",2023,,,0,0,S,30038064,0.00,INR,,,0186481634,0,
YIL,7/25/2023,F9341JQ,O-RING,,GR for PO,,,,"5,000",ST,4511192140,,V1000007,,9002,,907,WE,2Q00,5034405248,5,,,0,0,INBLR4:6973708,7/18/2023,"5,000",ST,ST,"5,000",2Q00,,,7/25/2023,4:35:11 PM,"24,450.00",,140,0.00,0.00,0,0,0,B,,,0,ST,"5,000",2023,,,0,0,S,30038064,0.00,INR,,,0186481634,0,
YIL,7/25/2023,F9341JS,COVER,,GR for PO,,,,"1,000",ST,4511190855,,V1000007,,9002,,907,WE,2Q00,5034405248,2,,,0,0,INBLR4:6973708,7/18/2023,"1,000",ST,ST,"1,000",2Q00,,,7/25/2023,4:35:11 PM,"2,440.00",,10,0.00,0.00,0,0,0,B,,,0,ST,"1,000",2023,,,0,0,S,30038064,0.00,INR,,,0186481634,0,
YIL,7/25/2023,F9920BN,AMP ASSY,,GR for PO,,,,180,ST,4511134011,,V1000007,,9002,,907,WE,2Q00,5034405248,1,,,0,0,INBLR4:6973708,7/18/2023,180,ST,ST,180,2Q00,,,7/25/2023,4:35:11 PM,"390,740.40",,150,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186481634,0,
YIL,7/25/2023,F9940WJ,SCREW,,GR for PO,,,,100,ST,4511192358,,V1000007,,9002,,907,WE,2Q00,5034405248,6,,,0,0,INBLR4:6973708,7/18/2023,100,ST,ST,100,2Q00,,,7/25/2023,4:35:11 PM,"1,547.00",,260,0.00,0.00,0,0,0,B,,,0,ST,100,2023,,,0,0,S,30038064,0.00,INR,,,0186481634,0,
YIL,7/25/2023,F9340WX,CONNECTOR,,GR for PO,,,,4,ST,4511148116,,V1000007,,9002,,907,WE,2Q00,5034405247,1,,,0,0,INBLR4:6973708,7/18/2023,4,ST,ST,4,2Q00,,,7/25/2023,4:35:07 PM,"12,742.84",,20,0.00,0.00,0,0,0,B,,,0,ST,4,2023,,,0,0,S,30038064,0.00,INR,,,0186481630,0,
YIL,7/25/2023,F9340WX,CONNECTOR,,GR for PO,,,,4,ST,4511148116,,V1000007,,9002,,907,WE,2Q00,5034405247,2,,,0,0,INBLR4:6973708,7/18/2023,4,ST,ST,4,2Q00,,,7/25/2023,4:35:07 PM,"12,742.84",,30,0.00,0.00,0,0,0,B,,,0,ST,4,2023,,,0,0,S,30038064,0.00,INR,,,0186481630,0,
YIL,7/25/2023,F9340WX,CONNECTOR,,GR for PO,,,,4,ST,4511148116,,V1000007,,9002,,907,WE,2Q00,5034405247,3,,,0,0,INBLR4:6973708,7/18/2023,4,ST,ST,4,2Q00,,,7/25/2023,4:35:07 PM,"12,742.84",,40,0.00,0.00,0,0,0,B,,,0,ST,4,2023,,,0,0,S,30038064,0.00,INR,,,0186481630,0,
YIL,7/25/2023,D0117XL-A,U-BOLT ASSY,,GR for PO,,,,400,ST,4511121566,,V1000007,,9002,,907,WE,2Q00,5034405246,3,,,0,0,INBLR4:6973708,7/18/2023,400,ST,ST,400,2Q00,,,7/25/2023,4:34:56 PM,"24,752.00",,20,0.00,0.00,0,0,0,B,,,0,ST,400,2023,,,0,0,S,30038064,0.00,INR,,,0186481625,0,
YIL,7/25/2023,D0117XL-A,U-BOLT ASSY,,GR for PO,,,,400,ST,4511014217,,V1000007,,9002,,907,WE,2Q00,5034405246,1,,,0,0,INBLR4:6973708,7/18/2023,400,ST,ST,400,2Q00,,,7/25/2023,4:34:56 PM,"24,752.00",,30,0.00,0.00,0,0,0,B,,,0,ST,400,2023,,,0,0,S,30038064,0.00,INR,,,0186481625,0,
YIL,7/25/2023,F9340WX,CONNECTOR,,GR for PO,,,,4,ST,4511151156,,V1000007,,9002,,907,WE,2Q00,5034405246,6,,,0,0,INBLR4:6973708,7/18/2023,4,ST,ST,4,2Q00,,,7/25/2023,4:34:56 PM,"12,742.84",,50,0.00,0.00,0,0,0,B,,,0,ST,4,2023,,,0,0,S,30038064,0.00,INR,,,0186481625,0,
YIL,7/25/2023,F9340WX,CONNECTOR,,GR for PO,,,,4,ST,4511151156,,V1000007,,9002,,907,WE,2Q00,5034405246,5,,,0,0,INBLR4:6973708,7/18/2023,4,ST,ST,4,2Q00,,,7/25/2023,4:34:56 PM,"12,742.84",,40,0.00,0.00,0,0,0,B,,,0,ST,4,2023,,,0,0,S,30038064,0.00,INR,,,0186481625,0,
YIL,7/25/2023,F9340WX,CONNECTOR,,GR for PO,,,,4,ST,4511151156,,V1000007,,9002,,907,WE,2Q00,5034405246,4,,,0,0,INBLR4:6973708,7/18/2023,4,ST,ST,4,2Q00,,,7/25/2023,4:34:56 PM,"12,742.84",,30,0.00,0.00,0,0,0,B,,,0,ST,4,2023,,,0,0,S,30038064,0.00,INR,,,0186481625,0,
YIL,7/25/2023,F9913CA,TERMINAL COVER,,GR for PO,,,,30,ST,4511151156,,V1000007,,9002,,907,WE,2Q00,5034405246,7,,,0,0,INBLR4:6973708,7/18/2023,30,ST,ST,30,2Q00,,,7/25/2023,4:34:56 PM,"12,340.50",,110,0.00,0.00,0,0,0,B,,,0,ST,30,2023,,,0,0,S,30038064,0.00,INR,,,0186481625,0,
YIL,7/25/2023,F9920BN,AMP ASSY,,GR for PO,,,,180,ST,4511114510,,V1000007,,9002,,907,WE,2Q00,5034405246,2,,,0,0,INBLR4:6973708,7/18/2023,180,ST,ST,180,2Q00,,,7/25/2023,4:34:56 PM,"390,740.40",,40,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186481625,0,
YIL,7/25/2023,F9900RE,TAG PLATE,,GR for PO,,,,"1,000",ST,4511106914,,V1000007,,9002,,907,WE,2Q00,5034405245,1,,,0,0,INBLR4:6973708,7/18/2023,"1,000",ST,ST,"1,000",2Q00,,,7/25/2023,4:34:53 PM,"14,650.00",,20,0.00,0.00,0,0,0,B,,,0,ST,"1,000",2023,,,0,0,S,30038064,0.00,INR,,,0186481607,0,
YIL,7/25/2023,F9342NJ,CABLE ASSY,,GR for PO,,,,600,ST,4511148116,,V1000007,,9002,,907,WE,2Q00,5034405244,3,,,0,0,INBLR4:6973708,7/18/2023,600,ST,ST,600,2Q00,,,7/25/2023,4:34:47 PM,"14,652.00",,60,0.00,0.00,0,0,0,B,,,0,ST,600,2023,,,0,0,S,30038064,0.00,INR,,,0186481598,0,
YIL,7/25/2023,F9342NJ,CABLE ASSY,,GR for PO,,,,600,ST,4511157648,,V1000007,,9002,,907,WE,2Q00,5034405244,4,,,0,0,INBLR4:6973708,7/18/2023,600,ST,ST,600,2Q00,,,7/25/2023,4:34:47 PM,"14,652.00",,20,0.00,0.00,0,0,0,B,,,0,ST,600,2023,,,0,0,S,30038064,0.00,INR,,,0186481598,0,
YIL,7/25/2023,F9913QA,CASE,,GR for PO,,,,16,ST,4511186991,,V1000007,,9002,,907,WE,2Q00,5034405244,5,,,0,0,INBLR4:6973708,7/18/2023,16,ST,ST,16,2Q00,,,7/25/2023,4:34:47 PM,"23,224.48",,50,0.00,0.00,0,0,0,B,,,0,ST,16,2023,,,0,0,S,30038064,0.00,INR,,,0186481598,0,
YIL,7/25/2023,F9920TT,TERMINAL ASSY,,GR for PO,,,,180,ST,4511128559,,V1000007,,9002,,907,WE,2Q00,5034405244,1,,,0,0,INBLR4:6973708,7/18/2023,180,ST,ST,180,2Q00,,,7/25/2023,4:34:47 PM,"118,612.80",,10,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186481598,0,
YIL,7/25/2023,F9921TG,TERMINAL ASSY,,GR for PO,,,,90,ST,4511134011,,V1000007,,9002,,907,WE,2Q00,5034405244,2,,,0,0,INBLR4:6973708,7/18/2023,90,ST,ST,90,2Q00,,,7/25/2023,4:34:47 PM,"64,630.80",,90,0.00,0.00,0,0,0,B,,,0,ST,90,2023,,,0,0,S,30038064,0.00,INR,,,0186481598,0,
YIL,7/25/2023,F9913VS,METER COVER,,GR for PO,,,,60,ST,4511151156,,V1000007,,9002,,907,WE,2Q00,5034405243,2,,,0,0,INBLR4:6973708,7/18/2023,60,ST,ST,60,2Q00,,,7/25/2023,4:34:42 PM,"25,951.80",,20,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,30038064,0.00,INR,,,0186481590,0,
YIL,7/25/2023,F9920BQ,AMP ASSY,,GR for PO,,,,180,ST,4511114229,,V1000007,,9002,,907,WE,2Q00,5034405243,1,,,0,0,INBLR4:6973708,7/18/2023,180,ST,ST,180,2Q00,,,7/25/2023,4:34:42 PM,"390,576.60",,20,0.00,0.00,0,0,0,B,,,0,ST,180,2023,,,0,0,S,30038064,0.00,INR,,,0186481590,0,
YIL,7/25/2023,F9900RE,TAG PLATE,,GR for PO,,,,"1,000",ST,4511121566,,V1000007,,9002,,907,WE,2Q00,5034405172,1,,,0,0,INBLR4:6973708,7/18/2023,"1,000",ST,ST,"1,000",2Q00,,,7/25/2023,4:34:40 PM,"14,650.00",,70,0.00,0.00,0,0,0,B,,,0,ST,"1,000",2023,,,0,0,S,30038064,0.00,INR,,,0186480863,0,
YIL,7/20/2023,F9340SB,VENT PLUG,,GR for PO,,,,700,ST,4511134010,,V1000007,,9002,,907,WE,2Q00,5034343600,1,,,0,0,,7/13/2023,700,ST,ST,700,2Q00,,,7/20/2023,7:05:42 PM,"104,867.00",,30,0.00,0.00,0,0,0,B,,,0,ST,700,2023,,,0,0,S,30046921,0.00,INR,,,0186474276,0,
YIL,7/20/2023,CPA110Y_0000000258,Bottom works: CPA110Y-NLH5G-7NNNN,,GR for PO,,,,1,ST,4511114487,,V1000006,,9002,,907,WE,2Q00,5034343597,1,,,0,0,,7/13/2023,1,ST,ST,1,2Q00,,,7/20/2023,7:04:35 PM,"26,335.24",,40,0.00,0.00,0,0,0,B,,,0,ST,1,2023,,,0,0,S,30046921,0.00,INR,,,0186474297,0,
YIL,7/20/2023,CPA430Y_0000000060,Bottom works: CPA430Y-NASNN-NNNNN/K3,,GR for PO,,,,7,ST,4511114487,,V1000006,,9002,,907,WE,2Q00,5034343597,2,,,0,0,,7/13/2023,7,ST,ST,7,2Q00,,,7/20/2023,7:04:35 PM,"88,190.55",,120,0.00,0.00,0,0,0,B,,,0,ST,7,2023,,,0,0,S,30046921,0.00,INR,,,0186474297,0,
YIL,7/20/2023,CPA430Y_0000000060,Bottom works: CPA430Y-NASNN-NNNNN/K3,,GR for PO,,,,7,ST,4511114487,,V1000006,,9002,,907,WE,2Q00,5034343597,4,,,0,0,,7/13/2023,7,ST,ST,7,2Q00,,,7/20/2023,7:04:35 PM,"88,190.55",,140,0.00,0.00,0,0,0,B,,,0,ST,7,2023,,,0,0,S,30046921,0.00,INR,,,0186474297,0,
YIL,7/20/2023,CPA430Y_0000000060,Bottom works: CPA430Y-NASNN-NNNNN/K3,,GR for PO,,,,7,ST,4511114487,,V1000006,,9002,,907,WE,2Q00,5034343597,3,,,0,0,,7/13/2023,7,ST,ST,7,2Q00,,,7/20/2023,7:04:35 PM,"88,190.55",,130,0.00,0.00,0,0,0,B,,,0,ST,7,2023,,,0,0,S,30046921,0.00,INR,,,0186474297,0,
YIL,7/20/2023,CPA430Y_0000000096,Bottom works: CPA430Y-NBSNN-NNNNN/K3,,GR for PO,,,,7,ST,4511114487,,V1000006,,9002,,907,WE,2Q00,5034343597,5,,,0,0,,7/13/2023,7,ST,ST,7,2Q00,,,7/20/2023,7:04:35 PM,"88,190.55",,150,0.00,0.00,0,0,0,B,,,0,ST,7,2023,,,0,0,S,30046921,0.00,INR,,,0186474297,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,7,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,70,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,6,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,60,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,5,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,50,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,4,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,40,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511060114,,V1000006,,9002,,907,WE,2Q00,5034343596,51,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,220,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511060114,,V1000006,,9002,,907,WE,2Q00,5034343596,52,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,230,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511060114,,V1000006,,9002,,907,WE,2Q00,5034343596,53,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,240,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511060114,,V1000006,,9002,,907,WE,2Q00,5034343596,54,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,250,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,8,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,80,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,9,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,90,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,10,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,100,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,11,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,110,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,12,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,120,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,13,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,130,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,14,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,140,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,15,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,150,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511060114,,V1000006,,9002,,907,WE,2Q00,5034343596,55,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,260,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511059809,,V1000006,,9002,,907,WE,2Q00,5034343596,16,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,160,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
YIL,7/20/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,8,ST,4511060114,,V1000006,,9002,,907,WE,2Q00,5034343596,47,,,0,0,,7/13/2023,8,ST,ST,8,2Q00,,,7/20/2023,7:04:03 PM,"92,070.56",,180,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,30046921,0.00,INR,,,0186474291,0,
