Plant,Plant Description,Storage Location,Storage Location Description,Material Number,MS Code,Material Description,Sales Document,Sales Document Item,Linkage Number,Stock Quantity,Unit,Serial Number,Stock Amount
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717264,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717265,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717266,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717267,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717268,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717269,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717270,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717271,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717272,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717273,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717274,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717275,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717276,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717277,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717278,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA530Y_0000000006,CPA530Y-NCS7N-0NNNN,BOTTOM WORKS: CPA530Y-NCS7N-0NNNN,,0,,1,ST,90Z717279,"12,112.36"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718026,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718027,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718028,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718029,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718030,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718031,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718032,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718033,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718034,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718035,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718036,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718037,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718038,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718039,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718044,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000011,CPA110Y-NMSNN-NNNNN/K3,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/K3,,0,,1,ST,90Z718057,"14,830.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000154,CPA110Y-NMSNN-NNNNN/A1,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/A1,,0,,1,ST,90Z732337,"19,745.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000103,CPA110Y-NLT5G-9NNNN,BOTTOM WORKS: CPA110Y-NLT5G-9NNNN,,0,,1,ST,90Z733808,"30,825.03"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000256,CPA110Y-NVSNN-NNNNN,BOTTOM WORKS: CPA110Y-NVSNN-NNNNN,,0,,1,ST,90Z733826,"15,508.22"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z737477,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000254,CPA110Y-NMSNN-NNNNN,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN,,0,,1,ST,90Z737519,"11,508.82"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745701,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745702,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745703,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745704,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745705,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745706,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745707,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745708,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745709,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745710,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745711,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745712,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745713,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745714,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745715,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745716,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745717,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745718,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000005,CPA430Y-NHSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NHSNN-NNNNN/K3,,0,,1,ST,90Z745719,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745720,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745721,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745722,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745723,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745724,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745725,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745726,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745727,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745728,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745729,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745730,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745731,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745732,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745733,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745734,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745735,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745736,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745737,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745738,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745739,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745740,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745741,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745742,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745743,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745744,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745745,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000096,CPA430Y-NBSNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NBSNN-NNNNN/K3,,0,,1,ST,90Z745746,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745747,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745748,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745749,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745750,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745751,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745754,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745755,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745756,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745757,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745758,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745759,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745760,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745761,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745762,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745763,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745768,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745769,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745770,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745771,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745772,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745773,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745774,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745778,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745779,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745780,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745781,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745783,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745784,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745785,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745786,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745787,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745788,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745789,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA430Y_0000000060,CPA430Y-NASNN-NNNNN/K3,BOTTOM WORKS: CPA430Y-NASNN-NNNNN/K3,,0,,1,ST,90Z745790,"12,598.65"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000154,CPA110Y-NMSNN-NNNNN/A1,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/A1,,0,,1,ST,90Z807714,"19,745.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000154,CPA110Y-NMSNN-NNNNN/A1,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/A1,,0,,1,ST,90Z807715,"19,745.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000154,CPA110Y-NMSNN-NNNNN/A1,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/A1,,0,,1,ST,90Z807716,"19,745.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000154,CPA110Y-NMSNN-NNNNN/A1,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/A1,,0,,1,ST,90Z807717,"19,745.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000154,CPA110Y-NMSNN-NNNNN/A1,BOTTOM WORKS: CPA110Y-NMSNN-NNNNN/A1,,0,,1,ST,90Z807718,"19,745.52"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z807769,"22,645.32"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z807772,"22,645.32"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z807794,"22,645.32"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000007,CPA110Y-NFS5G-9NNNN,BOTTOM WORKS: CPA110Y-NFS5G-9NNNN,,0,,1,ST,90Z807799,"22,645.32"
2Q00,YIL,9002,Receive MFG KD,CPA110Y_0000000052,CPA110Y-NFS5J-9NNNN/K2,BOTTOM WORKS: CPA110Y-NFS5J-9NNNN/K2,,0,,1,ST,90Z812153,"24,504.13"
